"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  11 ; prob =  0.72",25.5693950177936,96.441717791411,3.55828220858896,77.9706999457406,38.5099825807316,29.5399416190437,73.0534351145038,1437,4183,406,11004,3,5
"long_cut =  11 ; prob =  0.73",24.9110320284698,96.5994741454864,3.40052585451358,78.2997762863535,37.7969762419007,28.8445689797264,72.9418672930123,1400,4220,388,11022,3,5
"long_cut =  11 ; prob =  0.74",24.0925266903915,96.7397020157756,3.26029798422437,78.4472769409038,36.8635992376804,27.9682723291746,72.7657075748679,1354,4266,372,11038,3,5
"long_cut =  11 ; prob =  0.75",23.4163701067616,96.8624014022787,3.13759859772129,78.6140979689367,36.084452975048,27.2418647014987,72.6247798003523,1316,4304,358,11052,3,5
"long_cut =  11 ; prob =  0.76",22.491103202847,97.0376862401402,2.96231375985977,78.9013732833958,35.0041539739684,26.2436674694793,72.4368761009982,1264,4356,338,11072,3,5
"long_cut =  11 ; prob =  0.77",21.6370106761566,97.1866783523225,2.81332164767748,79.1151594014314,33.9807181780075,25.31540159054,72.254844392249,1216,4404,321,11089,3,5
"long_cut =  11 ; prob =  0.78",20.729537366548,97.3093777388256,2.69062226117441,79.1440217391304,32.8539199097575,24.3194722778891,72.0375807398708,1165,4455,307,11103,3,5
"long_cut =  11 ; prob =  0.79",20.017793594306,97.475898334794,2.52410166520596,79.6178343949045,31.992037537324,23.5424601347675,71.9142689371697,1125,4495,288,11122,3,5
"long_cut =  11 ; prob =  0.8",19.0925266903915,97.5985977212971,2.40140227870289,79.6585003711952,30.8023539543562,22.5164729088849,71.6911332941867,1073,4547,274,11136,3,5
"long_cut =  11 ; prob =  0.81",18.55871886121,97.6950043821209,2.30499561787906,79.8621745788668,30.1183944556743,21.9246615656268,71.5795654726952,1043,4577,263,11147,3,5
"long_cut =  11 ; prob =  0.82",17.7758007117438,97.8702892199825,2.12971078001752,80.4347826086957,29.1168755464879,21.056403338673,71.4386376981797,999,4621,243,11167,3,5
"long_cut =  11 ; prob =  0.83",16.9572953736655,97.9404031551271,2.05959684487291,80.2188552188552,27.9964747356052,20.1326685820517,71.2155020551967,953,4667,235,11175,3,5
"long_cut =  11 ; prob =  0.84",15.9074733096085,98.0718667835232,1.92813321647678,80.2513464991023,26.5518265518266,18.9454946172756,70.9571344685849,894,4726,220,11190,3,5
"long_cut =  11 ; prob =  0.85",14.8398576512456,98.1770376862401,1.82296231375986,80.0383877159309,25.0375262683879,17.7280843465692,70.6752789195537,834,4786,208,11202,3,5
"long_cut =  11 ; prob =  0.86",13.9679715302491,98.2909728308501,1.70902716914987,80.1020408163265,23.7878787878788,16.7306052855925,70.4638872577804,785,4835,195,11215,3,5
"long_cut =  11 ; prob =  0.87",13.0249110320285,98.4312007011394,1.56879929886065,80.351262349067,22.4161690399633,15.6470437347698,70.2466236054022,732,4888,179,11231,3,5
"long_cut =  11 ; prob =  0.88",11.797153024911,98.6327782646801,1.36722173531989,80.9523809523809,20.5932598229539,14.2280784583029,69.9765120375807,663,4957,156,11254,3,5
"long_cut =  11 ; prob =  0.89",11.1209964412811,98.7116564417178,1.28834355828221,80.9585492227979,19.5556946182728,13.4397041114743,69.8062243100411,625,4995,147,11263,3,5
"long_cut =  11 ; prob =  0.9",10.355871886121,98.7554776511832,1.24452234881682,80.3867403314917,18.3480453972257,12.5409412170315,69.5830886670581,582,5038,142,11268,3,5
"long_cut =  11 ; prob =  0.91",9.66192170818505,98.8255915863278,1.17440841367221,80.2067946824225,17.2463077656027,11.724316621324,69.4010569583089,543,5077,134,11276,3,5
"long_cut =  11 ; prob =  0.92",8.79003558718861,98.9570552147239,1.04294478527608,80.5872756933116,15.8511150328895,10.6958818689646,69.2014092777452,494,5126,119,11291,3,5
"long_cut =  11 ; prob =  0.93",8.11387900355872,99.0622261174408,0.937773882559156,80.9946714031972,14.7501213003396,9.89454498112225,69.04873752202,456,5164,107,11303,3,5
"long_cut =  11 ; prob =  0.94",7.31316725978648,99.1673970201578,0.832602979842245,81.2252964426877,13.4182174338883,8.94022448446881,68.8549618320611,411,5209,95,11315,3,5
"long_cut =  11 ; prob =  0.95",6.63701067615658,99.307624890447,0.692375109553023,82.5221238938053,12.2859025032938,8.13274027559742,68.7257780387551,373,5247,79,11331,3,5
"long_cut =  11 ; prob =  0.96",6.10320284697509,99.4390885188431,0.560911481156878,84.2751842751843,11.3821138211382,7.49333682876742,68.6376981796829,343,5277,64,11346,3,5
"long_cut =  11 ; prob =  0.97",4.94661921708185,99.5793163891323,0.420683610867656,85.2760736196319,9.35082408341742,6.09488731035692,68.349970640047,278,5342,48,11362,3,5
"long_cut =  11 ; prob =  0.98",4.05693950177936,99.6932515337423,0.306748466257667,86.6920152091255,7.75114737378888,5.0125313283208,68.1327069876688,228,5392,35,11375,3,5
"long_cut =  11 ; prob =  0.99",2.77580071174377,99.7984224364592,0.201577563540756,87.1508379888268,5.38023797206415,3.44234079173838,67.7803875513799,156,5464,23,11387,3,5
"long_cut =  11 ; prob =  1",0,100,0,NA,NA,NA,66.9994128009395,0,5620,0,11410,3,5
"long_cut =  11 ; prob =  random_rate",30.9552599758162,0.680983690547349,31.9016309452651,32.4167872648336,31.6691702748078,197.270255194534,55.8114285714286,1792,3997,3736,7975,3,5
"long_cut =  11 ; prob =  random_50",49.3003973052341,0.4938946289813,50.61053710187,32.5019929393008,39.1763898421414,228.10533237311,49.36,2854,2935,5927,5784,3,5
"long_cut =  12 ; prob =  0",100,0,100,31.4639732221505,47.8670657077768,69.6549751696524,31.4639732221505,5358,0,11671,0,3,5
"long_cut =  12 ; prob =  0.01",99.9813363195222,0,100,31.4599483204134,47.8602698114893,69.6437857514301,31.4581008867227,5357,1,11671,0,3,5
"long_cut =  12 ; prob =  0.02",99.9813363195222,0,100,31.4599483204134,47.8602698114893,69.6437857514301,31.4581008867227,5357,1,11671,0,3,5
"long_cut =  12 ; prob =  0.03",99.8320268756999,0.556935995201782,99.4430640047982,31.5482158655264,47.945144086407,69.6720243832547,31.7928240061072,5349,9,11606,65,3,5
"long_cut =  12 ; prob =  0.04",99.7013811123554,0.985348299203153,99.0146517007968,31.6132086637472,48.0050323508267,69.6843203756848,32.0453344295026,5342,16,11556,115,3,5
"long_cut =  12 ; prob =  0.05",99.6267263904442,1.52514780224488,98.4748521977551,31.715287267542,48.1139303258371,69.7540705119829,32.3918022197428,5338,20,11493,178,3,5
"long_cut =  12 ; prob =  0.06",99.5707353490108,1.82503641504584,98.1749635849542,31.7691895432621,48.1693828721051,69.7841726618705,32.5797169534324,5335,23,11458,213,3,5
"long_cut =  12 ; prob =  0.07",99.5334079880552,2.5619055779282,97.4380944220718,31.9245734809937,48.3433803199927,69.9189763222068,33.0729931293676,5333,25,11372,299,3,5
"long_cut =  12 ; prob =  0.08",99.4774169466219,2.8446576985691,97.1553423014309,31.9755234267203,48.3951514050937,69.945670717304,33.2491631922015,5330,28,11339,332,3,5
"long_cut =  12 ; prob =  0.09",99.3094438223218,3.01602262016965,96.9839773798303,31.9771634615385,48.3771251931994,69.8807522588779,33.3137588819073,5321,37,11319,352,3,5
"long_cut =  12 ; prob =  0.1",99.1041433370661,4.27555479393368,95.7244452060663,32.2169639606844,48.6263736263736,70.0269029909796,34.1123965000881,5310,48,11172,499,3,5
"long_cut =  12 ; prob =  0.11",98.936170212766,5.6550424128181,94.3449575871819,32.4975478175576,48.9247808029534,70.2230818143281,35.0049914851136,5301,57,11011,660,3,5
"long_cut =  12 ; prob =  0.12",98.5815602836879,7.85708165538514,92.1429183446149,32.9383886255924,49.3783303730018,70.4868154158215,36.4026073169299,5282,76,10754,917,3,5
"long_cut =  12 ; prob =  0.13",98.2642777155655,8.91097592322851,91.0890240767715,33.1215400100654,49.5436153194693,70.523467638234,37.0250748722767,5265,93,10631,1040,3,5
"long_cut =  12 ; prob =  0.14",97.685703620754,9.80207351555137,90.1979264844486,33.2085527568048,49.566740849472,70.3627026591025,37.4537553585061,5234,124,10527,1144,3,5
"long_cut =  12 ; prob =  0.15",94.8114968271743,19.6041470311027,80.3958529688973,35.1241097974141,51.2587659552999,70.7619445605238,43.2673674320277,5080,278,9383,2288,3,5
"long_cut =  12 ; prob =  0.16",92.8891377379619,26.7929054922457,73.2070945077543,36.8094075881961,52.7252502780868,71.1956055274225,47.5894063068883,4977,381,8544,3127,3,5
"long_cut =  12 ; prob =  0.17",91.3960432997387,30.5543655213778,69.4456344786222,37.6634363944009,53.3442265795207,71.1070453621421,49.6975747254683,4897,461,8105,3566,3,5
"long_cut =  12 ; prob =  0.18",89.7349757372154,33.0305886385057,66.9694113614943,38.08618504436,53.4756979201424,70.589617101245,50.8720418110282,4808,550,7816,3855,3,5
"long_cut =  12 ; prob =  0.19",87.8499440089586,38.0087396110016,61.9912603889984,39.4155082900687,54.4161849710983,70.5189668604303,53.6907628163721,4707,651,7235,4436,3,5
"long_cut =  12 ; prob =  0.2",85.3116834639791,48.3677491217548,51.6322508782452,43.1348494857035,57.2986524600439,71.3572075306753,59.9917787304011,4571,787,6026,5645,3,5
"long_cut =  12 ; prob =  0.21",83.2586786114222,55.1880730014566,44.8119269985434,46.0324011969869,59.2863313176955,71.6672557272757,64.0202008338716,4461,897,5230,6441,3,5
"long_cut =  12 ; prob =  0.22",81.2803284807764,59.36080884243,40.63919115757,47.8676632226863,60.2517985611511,71.323288568621,66.2575606318633,4355,1003,4743,6928,3,5
"long_cut =  12 ; prob =  0.23",79.4326241134752,62.9937451803616,37.0062548196384,49.6326530612245,61.0923706308763,70.9167860832472,68.1660696458982,4256,1102,4319,7352,3,5
"long_cut =  12 ; prob =  0.24",77.6782381485629,66.1040185074115,33.8959814925885,51.2687854151269,61.769070940932,70.4230118443316,69.7457278759763,4162,1196,3956,7715,3,5
"long_cut =  12 ; prob =  0.25",75.9425158641284,68.6659240853397,31.3340759146603,52.6663215117784,62.1981045551819,69.7750188627478,70.955428974103,4069,1289,3657,8014,3,5
"long_cut =  12 ; prob =  0.26",74.2814483016051,70.936509296547,29.063490703453,53.9880629408573,62.5294579732914,69.0876267185113,71.9889600093957,3980,1378,3392,8279,3,5
"long_cut =  12 ; prob =  0.27",72.7883538633819,72.5901807899923,27.4098192100077,54.9373151148049,62.6153969655615,68.3467105954926,72.6525339127371,3900,1458,3199,8472,3,5
"long_cut =  12 ; prob =  0.28",71.1459499813363,74.2781252677577,25.7218747322423,55.9436454358673,62.6355570161025,67.4785810380231,73.2926184743673,3812,1546,3002,8669,3,5
"long_cut =  12 ; prob =  0.29",69.5782008212019,75.7518635935224,24.2481364064776,56.8465995730406,62.5713326619671,66.59521257592,73.8093839920136,3728,1630,2830,8841,3,5
"long_cut =  12 ; prob =  0.3",68.0291153415453,77.199897181047,22.800102818953,57.802093244529,62.5,65.7040882543803,74.3144048388044,3645,1713,2661,9010,3,5
"long_cut =  12 ; prob =  0.31",66.7039940276222,78.6136577842516,21.3863422157484,58.8797364085667,62.5481274063703,64.9770925750855,74.8664043690176,3574,1784,2496,9175,3,5
"long_cut =  12 ; prob =  0.32",65.6401642403882,79.8389169736955,20.1610830263045,59.9148211243612,62.6469540434628,64.4092007911508,75.3714252158083,3517,1841,2353,9318,3,5
"long_cut =  12 ; prob =  0.33",64.3523702874207,80.7899922885785,19.2100077114215,60.597539543058,62.4185372918175,63.5646338765578,75.6180633037759,3448,1910,2242,9429,3,5
"long_cut =  12 ; prob =  0.34",62.7846211272863,82.0152514780224,17.9847485219776,61.5778876075416,62.1753996857961,62.5395054842908,75.9645310940161,3364,1994,2099,9572,3,5
"long_cut =  12 ; prob =  0.35",61.384845091452,82.9320538085854,17.0679461914146,62.2798712365082,61.8291192781276,61.5617863961367,76.1524458277057,3289,2069,1992,9679,3,5
"long_cut =  12 ; prob =  0.36",60.227696901829,83.8145831548282,16.1854168451718,63.0766223612197,61.6192476608745,60.7767063432274,76.3932115802455,3227,2131,1889,9782,3,5
"long_cut =  12 ; prob =  0.37",59.1265397536394,84.5857253020307,15.4142746979693,63.7809542983692,61.3656174334141,60.0022728133641,76.5752539785072,3168,2190,1799,9872,3,5
"long_cut =  12 ; prob =  0.38",57.9320642030608,85.2540484962728,14.7459515037272,64.3316062176166,60.9643523519591,59.1080473778421,76.6574666744964,3104,2254,1721,9950,3,5
"long_cut =  12 ; prob =  0.39",56.7749160134378,85.8966669522749,14.1033330477251,64.8890784982935,60.5614174795939,58.2312404287902,76.7338070350579,3042,2316,1646,10025,3,5
"long_cut =  12 ; prob =  0.4",55.4124673385592,86.7277868220375,13.2722131779625,65.7149181053564,60.1255569056298,57.2061657032755,76.874743085325,2969,2389,1549,10122,3,5
"long_cut =  12 ; prob =  0.41",54.180664427025,87.3875417701996,12.6124582298004,66.3542857142857,59.652727833145,56.2444298058666,76.9393387750308,2903,2455,1472,10199,3,5
"long_cut =  12 ; prob =  0.42",52.8928704740575,88.0215919801217,11.9784080198783,66.9659735349717,59.1032325338895,55.2135286783042,76.9687004521698,2834,2524,1398,10273,3,5
"long_cut =  12 ; prob =  0.43",51.9036954087346,88.6642104361237,11.3357895638763,67.7631578947368,58.7824984147115,54.452537593985,77.0978918315814,2781,2577,1323,10348,3,5
"long_cut =  12 ; prob =  0.44",50.8212019410228,89.1526004626853,10.8473995373147,68.2627224868388,58.2646838557826,53.5580819007907,77.0920194961536,2723,2635,1266,10405,3,5
"long_cut =  12 ; prob =  0.45",49.552071668533,89.683831719647,10.316168280353,68.8002073075926,57.6109363133341,52.4890277173698,77.0567854835868,2655,2703,1204,10467,3,5
"long_cut =  12 ; prob =  0.46",48.040313549832,90.1122440236484,9.88775597635164,69.0450643776824,56.6585956416465,51.1526232114467,76.874743085325,2574,2784,1154,10517,3,5
"long_cut =  12 ; prob =  0.47",46.9578200821202,90.4121326364493,9.58786736355068,69.2159559834938,55.9546313799622,50.1855028523557,76.7396793704856,2516,2842,1119,10552,3,5
"long_cut =  12 ; prob =  0.48",45.8379992534528,90.7891354639705,9.21086453602947,69.5553667516284,55.2593092586343,49.1928053519208,76.6457220036408,2456,2902,1075,10596,3,5
"long_cut =  12 ; prob =  0.49",44.6808510638298,91.1318653071716,8.86813469282838,69.8162729658793,54.4895868897235,48.1477012187764,76.5165306242292,2394,2964,1035,10636,3,5
"long_cut =  12 ; prob =  0.5",43.5796939156402,91.6888013023734,8.3111986976266,70.6505295007564,53.9074223710031,47.1965072563367,76.5517646367961,2335,3023,970,10701,3,5
"long_cut =  12 ; prob =  0.51",42.6278462112729,92.0143946534144,7.98560534658556,71.0199004975124,53.2773501282948,46.3323596234989,76.4754242762347,2284,3074,932,10739,3,5
"long_cut =  12 ; prob =  0.52",41.5080253826055,92.4342387113358,7.56576128866421,71.5803025426456,52.5457767277023,45.3156200334162,76.4108285865289,2224,3134,883,10788,3,5
"long_cut =  12 ; prob =  0.53",40.388204553938,92.6912860937366,7.30871390626339,71.7268810076235,51.6776119402985,44.2553887684568,76.2346585236949,2164,3194,853,10818,3,5
"long_cut =  12 ; prob =  0.54",39.4363568495707,93.0168794447777,6.98312055522234,72.1653005464481,51.0016895969105,43.3702791461412,76.1583181631335,2113,3245,815,10856,3,5
"long_cut =  12 ; prob =  0.55",38.4845091452034,93.2996315654186,6.70036843458144,72.5035161744023,50.2804194099,42.4699291481298,76.0526161254331,2062,3296,782,10889,3,5
"long_cut =  12 ; prob =  0.56",37.6819708846585,93.5909519321395,6.40904806786051,72.9671123960969,49.6984615384615,41.7165998594983,75.9997651065829,2019,3339,748,10923,3,5
"long_cut =  12 ; prob =  0.57",36.562150055991,93.8994087910205,6.10059120897952,73.3433171096967,48.798106862623,40.6380948429656,75.8588290563157,1959,3399,712,10959,3,5
"long_cut =  12 ; prob =  0.58",35.5356476297126,94.1136149430212,5.88638505697884,73.4851408722501,47.9053969052711,39.628689172876,75.6826589934817,1904,3454,687,10984,3,5
"long_cut =  12 ; prob =  0.59",34.7517730496454,94.370662325422,5.62933767457802,73.9182215164748,47.2768820616986,38.871028349547,75.6121909683481,1862,3496,657,11014,3,5
"long_cut =  12 ; prob =  0.6",33.9119074281448,94.5591637391826,5.44083626081741,74.1027732463295,46.5300896286812,38.0380170825657,75.4771272535087,1817,3541,635,11036,3,5
"long_cut =  12 ; prob =  0.61",32.7920865994774,94.7476651529432,5.25233484705681,74.1350210970464,45.4710144927536,36.9086631375515,75.2539785072523,1757,3601,613,11058,3,5
"long_cut =  12 ; prob =  0.62",31.8029115341545,94.8761888441436,5.12381115585639,74.0225890529974,44.490861618799,35.8978680374147,75.0308297609959,1704,3654,598,11073,3,5
"long_cut =  12 ; prob =  0.63",30.963045912654,95.1160997343844,4.88390026561563,74.4279946164199,43.7327006722025,35.0576898694053,74.9310000587234,1659,3699,570,11101,3,5
"long_cut =  12 ; prob =  0.64",30.1791713325868,95.2788964099049,4.72110359009511,74.5848708487085,42.9710337496678,34.2584745762712,74.795936343884,1617,3741,551,11120,3,5
"long_cut =  12 ; prob =  0.65",29.1713325867861,95.4759660697455,4.52403393025448,74.7489239598278,41.9653644784535,33.2228032138758,74.6138939456222,1563,3795,528,11143,3,5
"long_cut =  12 ; prob =  0.66",28.4994400895857,95.621626253106,4.37837374689401,74.9263984298332,41.2925905895078,32.5308904985087,74.502319572494,1527,3831,511,11160,3,5
"long_cut =  12 ; prob =  0.67",27.6035834266517,95.7758546825465,4.22414531745352,75,40.3547066848567,31.5971628781405,74.32614950966,1479,3879,493,11178,3,5
"long_cut =  12 ; prob =  0.68",26.6330720418066,95.9643560963071,4.03564390369291,75.1844046364594,39.3329658213892,30.58294042006,74.149979446826,1427,3931,471,11200,3,5
"long_cut =  12 ; prob =  0.69",25.8491974617395,96.1614257561477,3.83857424385229,75.5591925804692,38.5203726880823,29.7657425317,74.0384050736978,1385,3973,448,11223,3,5
"long_cut =  12 ; prob =  0.7",25.0279955207167,96.2642447091081,3.73575529089195,75.4642656162071,37.5893482831114,28.8896548752639,73.8504903400082,1341,4017,436,11235,3,5
"long_cut =  12 ; prob =  0.71",24.4120940649496,96.4356096307086,3.5643903692914,75.8700696055684,36.9387178763061,28.24321989981,73.7741499794468,1308,4050,416,11255,3,5
"long_cut =  12 ; prob =  0.72",23.4789100410601,96.6241110444692,3.3758889555308,76.1501210653753,35.8915834522111,27.2483105181078,73.6097245874684,1258,4100,394,11277,3,5
"long_cut =  12 ; prob =  0.73",22.7136991414707,96.7097935052695,3.29020649473053,76.0149906308557,34.9762896967955,26.418616767247,73.4276821892066,1217,4141,384,11287,3,5
"long_cut =  12 ; prob =  0.74",21.6685330347144,96.8468854425499,3.15311455745009,75.9319816873774,33.7156962392914,25.2819999128958,73.1927887720947,1161,4197,368,11303,3,5
"long_cut =  12 ; prob =  0.75",20.7166853303471,97.0011138719904,2.99888612800959,76.027397260274,32.5608682898211,24.2442774768478,72.9990017029773,1110,4248,350,11321,3,5
