"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.821551132464,70.8190180649451,85.8501719690456,54.821551132464,9585,0,7899,0,3,7
"long_cut =  15 ; prob =  0.25",64.03825717322,78.0255026206681,21.9744973793319,51.7519752662315,57.2432791868528,61.1354597841084,74.262351326624,3013,1692,2809,9974,3,7
"long_cut =  15 ; prob =  0.26",62.2741764080765,79.4101541109286,20.5898458890714,52.6788924847177,57.0760689588,60.085308834386,74.7998627630375,2930,1775,2632,10151,3,7
"long_cut =  15 ; prob =  0.27",60.2550478214665,80.8026284909646,19.1973715090354,53.6018150879183,56.7340404242546,58.795470571156,75.2744739249771,2835,1870,2454,10329,3,7
"long_cut =  15 ; prob =  0.28",58.6822529224229,81.8352499413283,18.1647500586717,54.3183159551446,56.4160196158562,57.7542567878509,75.6061299176578,2761,1944,2322,10461,3,7
"long_cut =  15 ; prob =  0.29",56.8119022316684,82.8365798325902,17.1634201674098,54.9208958290528,55.8503969912244,56.4233545826825,75.8348581884721,2673,2032,2194,10589,3,7
"long_cut =  15 ; prob =  0.3",54.9840595111583,83.9004928420559,16.0995071579441,55.6942949407966,55.3368983957219,55.1246537396122,76.1207685269899,2587,2118,2058,10725,3,7
"long_cut =  15 ; prob =  0.31",52.9861849096706,84.7140733787061,15.2859266212939,56.0602653474252,54.4798951048951,53.573731035372,76.1779505946935,2493,2212,1954,10829,3,7
"long_cut =  15 ; prob =  0.32",51.0945802337938,85.3555503402957,14.6444496597043,56.2207670720299,53.5352410644694,52.0436439210253,76.137923147301,2404,2301,1872,10911,3,7
"long_cut =  15 ; prob =  0.33",49.691817215728,86.137839317844,13.862160682156,56.8856447688564,53.0459444129325,50.9812472743131,76.3323421774931,2338,2367,1772,11011,3,7
"long_cut =  15 ; prob =  0.34",48.6291179596174,86.7871391692091,13.2128608307909,57.5308021121448,52.7067495968671,50.1820414966882,76.5210430009149,2288,2417,1689,11094,3,7
"long_cut =  15 ; prob =  0.35",47.3963868225292,87.5616052569819,12.4383947430181,58.3769633507853,52.316715542522,49.2491166077738,76.7554894784995,2230,2475,1590,11193,3,7
"long_cut =  15 ; prob =  0.36",45.8660998937301,88.2187279981225,11.7812720018775,58.8973799126638,51.5712749432429,47.9896815513254,76.8241079597438,2158,2547,1506,11277,3,7
"long_cut =  15 ; prob =  0.37",44.7183846971307,88.7193929437534,11.2806070562466,59.3344613649182,50.9998788025694,47.0356791558616,76.8812900274474,2104,2601,1442,11341,3,7
"long_cut =  15 ; prob =  0.38",43.4856535600425,89.2748181178127,10.7251818821873,59.8770851624232,50.381679389313,46.0044070692989,76.955626715462,2046,2659,1371,11412,3,7
"long_cut =  15 ; prob =  0.39",42.3379383634431,89.814597512321,10.185402487679,60.4735883424408,49.8062257782223,45.0393415935606,77.0413998170174,1992,2713,1302,11481,3,7
"long_cut =  15 ; prob =  0.4",41.0626992561105,90.2526793397481,9.7473206602519,60.7929515418502,49.016871749334,43.9130830075461,77.0185269899359,1932,2773,1246,11537,3,7
"long_cut =  15 ; prob =  0.41",39.6174282678002,90.7455213956035,9.25447860439647,61.1749261568756,48.0908152734778,42.6213015045502,76.9899359560842,1864,2841,1183,11600,3,7
"long_cut =  15 ; prob =  0.42",38.6397449521785,91.1523116639287,8.84768833607135,61.648016276704,47.5045727724066,41.7566263953328,77.0242451967063,1818,2887,1131,11652,3,7
"long_cut =  15 ; prob =  0.43",37.4070138150903,91.5121645936009,8.48783540639912,61.8629173989455,46.6225165562914,40.6185091160859,76.955626715462,1760,2945,1085,11698,3,7
"long_cut =  15 ; prob =  0.44",36.4718384697131,91.7468512868654,8.25314871313463,61.9271021291952,45.9069020866774,39.7387800472419,76.875571820677,1716,2989,1055,11728,3,7
"long_cut =  15 ; prob =  0.45",35.2178533475027,92.1145271063131,7.88547289368693,62.1763602251407,44.966078697422,38.5617872934606,76.8069533394328,1657,3048,1008,11775,3,7
"long_cut =  15 ; prob =  0.46",33.9851222104145,92.4509113666588,7.54908863334116,62.3634945397816,43.9950474618242,37.3877665544332,76.7211802378774,1599,3106,965,11818,3,7
"long_cut =  15 ; prob =  0.47",32.9224229543039,92.6777751701479,7.32222482985214,62.3340040241449,43.0876216968011,36.3529687866698,76.6010978956999,1549,3156,936,11847,3,7
"long_cut =  15 ; prob =  0.48",32.0935175345377,92.9046389736369,7.09536102636313,62.4741414977245,42.4038191519236,35.5511607100815,76.5439158279963,1510,3195,907,11876,3,7
"long_cut =  15 ; prob =  0.49",31.2858660998937,93.1080341077994,6.89196589220058,62.558436039099,41.7115330121848,34.7612525386105,76.4752973467521,1472,3233,881,11902,3,7
"long_cut =  15 ; prob =  0.5",30.2869287991498,93.3427208010639,6.65727919893608,62.609841827768,40.8250966910185,33.7741751990899,76.378087831656,1425,3280,851,11932,3,7
"long_cut =  15 ; prob =  0.51",29.287991498406,93.5304701556755,6.4695298443245,62.4943310657596,39.8842257597684,32.7705112960761,76.2465690759378,1378,3327,827,11956,3,7
"long_cut =  15 ; prob =  0.52",28.3528161530287,93.7886255182664,6.21137448173356,62.687969924812,39.0458071125421,31.8407485201451,76.1836688014639,1334,3371,794,11989,3,7
"long_cut =  15 ; prob =  0.53",27.3326248671626,93.9998435422045,6.00015645779551,62.6400389673648,38.0585972181119,30.8053466200355,76.0635864592864,1286,3419,767,12016,3,7
"long_cut =  15 ; prob =  0.54",26.5887353878852,94.2032386763671,5.79676132363295,62.8012048192771,37.3600119456473,30.0547760907169,76.0121225983532,1251,3454,741,12042,3,7
"long_cut =  15 ; prob =  0.55",25.6323060573858,94.4379253696315,5.56207463036846,62.9107981220657,36.4240410752039,29.078458793461,75.9263494967978,1206,3499,711,12072,3,7
"long_cut =  15 ; prob =  0.56",24.7608926673751,94.6178518344676,5.38214816553235,62.8710199676201,35.5291247331504,28.1768490301359,75.8234217749314,1165,3540,688,12095,3,7
"long_cut =  15 ; prob =  0.57",23.9107332624867,94.8525385277322,5.14746147226786,63.0959057767807,34.6794081381011,27.3018492452555,75.7662397072278,1125,3580,658,12125,3,7
"long_cut =  15 ; prob =  0.58",23.2093517534538,95.0011734334663,4.99882656653368,63.0849220103986,33.9341205717837,26.5680502165345,75.6861848124428,1092,3613,639,12144,3,7
"long_cut =  15 ; prob =  0.59",22.4017003188098,95.1889227880779,4.81107721192209,63.151587777112,33.0718544085347,25.7211186490312,75.6061299176578,1054,3651,615,12168,3,7
"long_cut =  15 ; prob =  0.6",21.5940488841658,95.3453805835876,4.65461941641242,63.0664183736809,32.1722609246359,24.8641769859527,75.5032021957914,1016,3689,595,12188,3,7
"long_cut =  15 ; prob =  0.61",20.7651434643996,95.5487757177501,4.45122428224987,63.1953428201811,31.2589985602304,23.9860551900226,75.4288655077768,977,3728,569,12214,3,7
"long_cut =  15 ; prob =  0.62",20.1062699256111,95.7130564030353,4.28694359696472,63.3199464524766,30.5210517825456,23.2844343802304,75.3716834400732,946,3759,548,12235,3,7
"long_cut =  15 ; prob =  0.63",19.5111583421892,95.822576859892,4.17742314010796,63.2231404958678,29.8197173948351,22.6420678768745,75.2916285452882,918,3787,534,12249,3,7
"long_cut =  15 ; prob =  0.64",18.8735387885228,95.9399202065243,4.06007979347571,63.1130063965885,29.0575916230367,21.9508577643743,75.2058554437328,888,3817,519,12264,3,7
"long_cut =  15 ; prob =  0.65",18.2359192348565,96.096378002034,3.90362199796604,63.2277081798084,28.3074892774662,21.2618327798979,75.1486733760293,858,3847,499,12284,3,7
"long_cut =  15 ; prob =  0.66",17.4920297555792,96.2293671282172,3.77063287178284,63.0651340996169,27.38768718802,20.4472049689441,75.0457456541629,823,3882,482,12301,3,7
"long_cut =  15 ; prob =  0.67",17.0244420828905,96.3858249237268,3.61417507627317,63.4204275534442,26.843163538874,19.9422397052233,75.0343092406222,801,3904,462,12321,3,7
"long_cut =  15 ; prob =  0.68",16.4505844845909,96.4796996010326,3.52030039896738,63.2352941176471,26.1089559790859,19.3075234484135,74.9485361390668,774,3931,450,12333,3,7
"long_cut =  15 ; prob =  0.69",15.8767268862912,96.6048658374403,3.39513416255965,63.2514817950889,25.3822629969419,18.6740662966852,74.8856358645929,747,3958,434,12349,3,7
"long_cut =  15 ; prob =  0.7",15.3453772582359,96.6987405147461,3.30125948525385,63.1118881118881,24.6879808514276,18.0825485874574,74.8112991765782,722,3983,422,12361,3,7
"long_cut =  15 ; prob =  0.71",14.7927736450584,96.8004380818274,3.19956191817258,62.9864253393665,23.9586919104991,17.465495608532,74.7369624885636,696,4009,409,12374,3,7
"long_cut =  15 ; prob =  0.72",14.1126461211477,96.8943127591332,3.10568724086677,62.5824693685203,23.0315643426986,16.6993611991349,74.6225983531565,664,4041,397,12386,3,7
"long_cut =  15 ; prob =  0.73",13.5175345377258,97.00383321599,2.99616678401001,62.414131501472,22.2222222222222,16.0290337214577,74.5425434583715,636,4069,383,12400,3,7
"long_cut =  15 ; prob =  0.74",13.0712008501594,97.1524681217242,2.84753187827583,62.8192032686415,21.6396903589022,15.531087428658,74.5311070448307,615,4090,364,12419,3,7
"long_cut =  15 ; prob =  0.75",12.6461211477152,97.230697019479,2.769302980521,62.6975763962065,21.0470463388751,15.0488137993829,74.4739249771272,595,4110,354,12429,3,7
"long_cut =  15 ; prob =  0.76",12.3485653560043,97.3793319252132,2.62066807478682,63.4279475982533,20.6724782067248,14.7192946899068,74.502516010979,581,4124,335,12448,3,7
"long_cut =  15 ; prob =  0.77",11.7109458023379,97.4810294922945,2.51897050770554,63.1156930126002,19.7561850125493,13.9897425481135,74.4053064958829,551,4154,322,12461,3,7
"long_cut =  15 ; prob =  0.78",11.2858660998937,97.5983728389267,2.40162716107331,63.3651551312649,19.1593000180408,13.5059517753586,74.3767154620311,531,4174,307,12476,3,7
"long_cut =  15 ; prob =  0.79",10.9458023379384,97.6453101775796,2.3546898224204,63.1127450980392,18.6560405723601,13.1136687716439,74.3195333943275,515,4190,301,12482,3,7
"long_cut =  15 ; prob =  0.8",10.7545164718385,97.7157161855589,2.28428381444106,63.4085213032581,18.3899691077594,12.8963197063921,74.3195333943275,506,4199,292,12491,3,7
"long_cut =  15 ; prob =  0.81",10.2656748140276,97.8095908628647,2.19040913713526,63.302752293578,17.6664228237015,12.3321248021243,74.2566331198536,483,4222,280,12503,3,7
"long_cut =  15 ; prob =  0.82",9.94686503719447,97.9191113197215,2.08088868027849,63.7602179836512,17.2090457804744,11.9668610003068,74.2509149130832,468,4237,266,12517,3,7
"long_cut =  15 ; prob =  0.83",9.33049946865037,98.0129859970273,1.9870140029727,63.3477633477634,16.2652834383105,11.248910982422,74.1537053979872,439,4266,254,12529,3,7
"long_cut =  15 ; prob =  0.84",8.82040382571732,98.0912148947821,1.90878510521787,62.9742033383915,15.4735272184937,10.6524975614765,74.0736505032022,415,4290,244,12539,3,7
"long_cut =  15 ; prob =  0.85",8.52284803400638,98.1850895720879,1.81491042791208,63.349131121643,15.0243536905208,10.3068935382717,74.0622140896615,401,4304,232,12551,3,7
"long_cut =  15 ; prob =  0.86",7.99149840595112,98.2398498005163,1.76015019948369,62.5623960066556,14.1726347531097,9.68024303588899,73.9592863677951,376,4329,225,12558,3,7
"long_cut =  15 ; prob =  0.87",7.63018065887354,98.3102558084957,1.68974419150434,62.4347826086956,13.5984848484848,9.25496261923176,73.9135407136322,359,4346,216,12567,3,7
"long_cut =  15 ; prob =  0.88",7.26886291179596,98.365016036924,1.63498396307596,62.0689655172414,13.013698630137,8.82762892984358,73.8563586459286,342,4363,209,12574,3,7
"long_cut =  15 ; prob =  0.89",6.88629117959617,98.5371196119847,1.46288038801533,63.4050880626223,12.4233128834356,8.38032176297139,73.8792314730101,324,4381,187,12596,3,7
"long_cut =  15 ; prob =  0.9",6.41870350690755,98.6153485097395,1.3846514902605,63.0480167014614,11.6512345679012,7.82423959790663,73.8106129917658,302,4403,177,12606,3,7
"long_cut =  15 ; prob =  0.91",6.09989373007439,98.6701087381679,1.32989126183212,62.800875273523,11.1197210383572,7.4441043730871,73.7648673376029,287,4418,170,12613,3,7
"long_cut =  15 ; prob =  0.92",5.82359192348565,98.8109207541266,1.18907924587343,64.3192488262911,10.6801793022803,7.11836225709238,73.7934583714547,274,4431,152,12631,3,7
"long_cut =  15 ; prob =  0.93",5.54729011689692,98.9126183212079,1.08738167879214,65.25,10.2252693437806,6.789802289282,73.7934583714547,261,4444,139,12644,3,7
"long_cut =  15 ; prob =  0.94",5.20722635494155,98.9752014394117,1.02479856058828,65.1595744680851,9.64377091123795,6.38153782037925,73.7477127172919,245,4460,131,12652,3,7
"long_cut =  15 ; prob =  0.95",4.63336875664187,99.1081905655949,0.891809434405066,65.6626506024096,8.65594599960294,5.69131161236424,73.6905306495883,218,4487,114,12669,3,7
"long_cut =  15 ; prob =  0.96",3.97449521785335,99.2020652429007,0.797934757099272,64.7058823529412,7.48898678414097,4.89298236433094,73.5818847209515,187,4518,102,12681,3,7
"long_cut =  15 ; prob =  0.97",3.59192348565356,99.3115856997575,0.688414300242512,65.7587548638132,6.8117694478033,4.42941762331603,73.5590118938701,169,4536,88,12695,3,7
"long_cut =  15 ; prob =  0.98",3.0605738575983,99.3741688179613,0.62583118203865,64.2857142857143,5.84297017650639,3.78071833648393,73.461802378774,144,4561,80,12703,3,7
"long_cut =  15 ; prob =  0.99",2.40170031880978,99.51498083392,0.485019166079947,64.5714285714286,4.63114754098361,2.97446696499079,73.3874656907594,113,4592,62,12721,3,7
"long_cut =  15 ; prob =  1",0,100,0,NA,NA,NA,73.0958371454712,0,4705,0,12783,3,7
"long_cut =  15 ; prob =  random_rate",26.624203821656,0.741594996090696,25.8405003909304,27.5060320245668,27.057935052325,198.064019829907,61.3657142857143,1254,3456,3305,9485,3,7
"long_cut =  15 ; prob =  random_50",50.8917197452229,0.494683346364347,50.5316653635653,27.0541760722348,35.3279292557111,244.945848375451,49.8514285714286,2397,2313,6463,6327,3,7
"long_cut =  16 ; prob =  0",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.01",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.02",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.03",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.04",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.05",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.06",100,0,100,25.6175663311985,40.7865986890022,63.2625395390872,25.6175663311985,4480,0,13008,0,3,7
"long_cut =  16 ; prob =  0.07",100,0.00768757687576876,99.9923124231242,25.6190312803797,40.7884554103883,63.2643262631683,25.6232845379689,4480,0,13007,1,3,7
"long_cut =  16 ; prob =  0.08",100,0.00768757687576876,99.9923124231242,25.6190312803797,40.7884554103883,63.2643262631683,25.6232845379689,4480,0,13007,1,3,7
"long_cut =  16 ; prob =  0.09",100,0.00768757687576876,99.9923124231242,25.6190312803797,40.7884554103883,63.2643262631683,25.6232845379689,4480,0,13007,1,3,7
"long_cut =  16 ; prob =  0.1",100,0.00768757687576876,99.9923124231242,25.6190312803797,40.7884554103883,63.2643262631683,25.6232845379689,4480,0,13007,1,3,7
"long_cut =  16 ; prob =  0.11",100,0.00768757687576876,99.9923124231242,25.6190312803797,40.7884554103883,63.2643262631683,25.6232845379689,4480,0,13007,1,3,7
"long_cut =  16 ; prob =  0.12",99.9330357142857,0.0153751537515375,99.9846248462485,25.6077332265629,40.7685653143924,63.2291048781177,25.6118481244282,4477,3,13006,2,3,7
"long_cut =  16 ; prob =  0.13",99.5982142857143,0.107626076260763,99.8923739237392,25.5614115490376,40.6819839533187,63.065355042967,25.5946935041171,4462,18,12994,14,3,7
"long_cut =  16 ; prob =  0.14",92.0982142857143,28.190344403444,71.809655596556,30.6378554986263,45.9798294979662,65.7278491095039,44.5619853613907,4126,354,9341,3667,3,7
"long_cut =  16 ; prob =  0.15",87.1651785714286,44.5418204182042,55.4581795817958,35.1200647540246,50.06731200718,67.2371638141809,55.4608874656908,3905,575,7214,5794,3,7
"long_cut =  16 ; prob =  0.16",83.59375,53.3364083640836,46.6635916359164,38.1558838512481,52.3959426372858,67.5139715161349,61.0876029277219,3745,735,6070,6938,3,7
"long_cut =  16 ; prob =  0.17",79.53125,59.1635916359164,40.8364083640836,40.1464788732394,53.3582927742419,66.4862847546184,64.3812900274474,3563,917,5312,7696,3,7
"long_cut =  16 ; prob =  0.18",77.03125,63.2380073800738,36.7619926199262,41.9166767885339,54.2908833477543,65.9771345543532,66.7715004574565,3451,1029,4782,8226,3,7
"long_cut =  16 ; prob =  0.19",74.5982142857143,66.920356703567,33.079643296433,43.7148463047744,55.1257731958763,65.3628007040876,68.8872369624886,3342,1138,4303,8705,3,7
"long_cut =  16 ; prob =  0.2",72.2098214285714,69.880073800738,30.119926199262,45.2257793932616,55.6176394739104,64.5116260519284,70.4768984446478,3235,1245,3918,9090,3,7
"long_cut =  16 ; prob =  0.21",69.9107142857143,72.4784747847478,27.5215252152522,46.6626936829559,55.9685489635454,63.5758363104904,71.8206770356816,3132,1348,3580,9428,3,7
"long_cut =  16 ; prob =  0.22",67.4553571428571,74.3542435424354,25.6457564575646,47.5306700220195,55.76674663222,62.2374165911525,72.5869167429094,3022,1458,3336,9672,3,7
"long_cut =  16 ; prob =  0.23",65.46875,76.3068880688807,23.6931119311193,48.761429758936,55.8932825154836,61.2701065385419,73.5304208600183,2933,1547,3082,9926,3,7
"long_cut =  16 ; prob =  0.24",63.5714285714286,78.1134686346863,21.8865313653137,50.0087796312555,55.980343980344,60.3006563624815,74.3881518755718,2848,1632,2847,10161,3,7
"long_cut =  16 ; prob =  0.25",61.6071428571429,79.4818573185732,20.5181426814268,50.8380917296003,55.7069330911293,59.1031735834511,74.9027904849039,2760,1720,2669,10339,3,7
"long_cut =  16 ; prob =  0.26",59.7544642857143,80.7810578105781,19.2189421894219,51.7094842572919,55.4416485450968,57.9512490799671,75.3945562671546,2677,1803,2500,10508,3,7
"long_cut =  16 ; prob =  0.27",57.9017857142857,81.84963099631,18.15036900369,52.351160443996,54.9867514573397,56.6994535519126,75.7147758462946,2594,1886,2361,10647,3,7
"long_cut =  16 ; prob =  0.28",55.7589285714286,83.0258302583026,16.9741697416974,53.0811729706757,54.3871108208143,55.2019800229824,76.0407136322049,2498,1982,2208,10800,3,7
"long_cut =  16 ; prob =  0.29",53.8392857142857,83.9867773677737,16.0132226322263,53.6596218020022,53.7493036211699,53.8032567477136,76.2637236962489,2412,2068,2083,10925,3,7
"long_cut =  16 ; prob =  0.3",51.8080357142857,84.7939729397294,15.2060270602706,53.9892998371714,52.8761817974712,52.2300733606373,76.3437785910339,2321,2159,1978,11030,3,7
